,scenario,subscenario,gamma,samp1_6,samp2_6,samp3_6,samp4_6,samp5_6,samp6_6,samp7_6,samp8_6,samp9_6,samp10_6,samp11_6,samp12_6,samp13_6,samp14_6,samp15_6,samp16_6,samp17_6,samp18_6,samp19_6,samp20_6,samp21_6,samp22_6,samp23_6,samp24_6,samp25_6,samp1_5,samp2_5,samp3_5,samp4_5,samp5_5,samp6_5,samp7_5,samp8_5,samp9_5,samp10_5,samp11_5,samp12_5,samp13_5,samp14_5,samp15_5,samp16_5,samp17_5,samp18_5,samp19_5,samp20_5,samp21_5,samp22_5,samp23_5,samp24_5,samp25_5,samp1_4,samp2_4,samp3_4,samp4_4,samp5_4,samp6_4,samp7_4,samp8_4,samp9_4,samp10_4,samp11_4,samp12_4,samp13_4,samp14_4,samp15_4,samp16_4,samp17_4,samp18_4,samp19_4,samp20_4,samp21_4,samp22_4,samp23_4,samp24_4,samp25_4,samp1_3,samp2_3,samp3_3,samp4_3,samp5_3,samp6_3,samp7_3,samp8_3,samp9_3,samp10_3,samp11_3,samp12_3,samp13_3,samp14_3,samp15_3,samp16_3,samp17_3,samp18_3,samp19_3,samp20_3,samp21_3,samp22_3,samp23_3,samp24_3,samp25_3,samp1_2,samp2_2,samp3_2,samp4_2,samp5_2,samp6_2,samp7_2,samp8_2,samp9_2,samp10_2,samp11_2,samp12_2,samp13_2,samp14_2,samp15_2,samp16_2,samp17_2,samp18_2,samp19_2,samp20_2,samp21_2,samp22_2,samp23_2,samp24_2,samp25_2,samp1_1,samp2_1,samp3_1,samp4_1,samp5_1,samp6_1,samp7_1,samp8_1,samp9_1,samp10_1,samp11_1,samp12_1,samp13_1,samp14_1,samp15_1,samp16_1,samp17_1,samp18_1,samp19_1,samp20_1,samp21_1,samp22_1,samp23_1,samp24_1,samp25_1
11,NC1bis,11,0.0075,0.4924,0.494575,0.48765,0.4904,0.49755,0.4904,0.4946,0.50155,0.49945,0.48615,0.489975,0.498375,0.499775,0.4829,0.494075,0.49815,0.483525,0.4981,0.493075,0.487475,0.487175,0.489875,0.49145,0.498225,0.497625,0.493975,0.491,0.485775,0.493575,0.489925,0.49215,0.4945,0.492225,0.491925,0.496025,0.4959,0.478825,0.4891,0.489325,0.49075,0.47975,0.483575,0.483925,0.489425,0.484375,0.47765,0.481925,0.488525,0.4844,0.47285,0.482475,0.4738,0.4742,0.453725,0.464225,0.474825,0.47085,0.47785,0.455925,0.449725,0.4636,0.454,0.46195,0.44755,0.450025,0.455925,0.45605,0.446525,0.431725,0.418775,0.443975,0.443725,0.434275,0.41605,0.386575,0.409775,0.381625,0.360225,0.320925,0.258375,0.3943,0.352225,0.315475,0.263675,0.1911,0.351525,0.305775,0.2777,0.205475,0.118975,0.28515,0.24135,0.203075,0.1142,0.0024,0.206925,0.16845,0.11085,0,0,0.26755,0.21005,0.1437,0,0,0.195425,0.121025,0.04785,0,0,0.112325,0.0389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,NC1bis,12,0.01,0.492775,0.48595,0.478175,0.486975,0.492925,0.49115,0.48575,0.48995,0.495375,0.4784,0.493875,0.4823,0.489475,0.4845,0.50155,0.484575,0.484875,0.48275,0.48185,0.4904,0.489475,0.48175,0.4938,0.490425,0.483075,0.4931,0.486825,0.48135,0.4818,0.494425,0.495425,0.500325,0.488275,0.48595,0.4815,0.484125,0.483325,0.49035,0.481375,0.4929,0.481425,0.48355,0.488,0.476675,0.4778,0.4951,0.4923,0.4834,0.480175,0.4876,0.4845,0.4787,0.477275,0.4664,0.478925,0.483175,0.4772,0.47555,0.4639,0.465975,0.489025,0.483675,0.474,0.470375,0.45645,0.475825,0.472025,0.46025,0.450775,0.44175,0.46325,0.463925,0.459,0.44005,0.42305,0.444275,0.42385,0.402625,0.35225,0.291925,0.425675,0.3904,0.368775,0.29875,0.215625,0.390875,0.3655,0.318825,0.234825,0.137525,0.33315,0.291125,0.24045,0.129025,0,0.254325,0.203225,0.13505,0,0,0.325425,0.250225,0.1755,0,0,0.23445,0.147975,0.05135,0,0,0.153175,0.04945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,NC1bis,13,0.0125,0.491625,0.4791,0.47455,0.48185,0.467025,0.476,0.493025,0.4764,0.477525,0.4758,0.4773,0.4704,0.4736,0.483875,0.469875,0.466225,0.463475,0.47235,0.47475,0.464725,0.45505,0.466575,0.4636,0.470225,0.462925,0.486525,0.488925,0.4801,0.483525,0.476075,0.47855,0.47985,0.480575,0.4696,0.470725,0.46495,0.4667,0.4744,0.484425,0.4754,0.468325,0.468825,0.47415,0.475525,0.469175,0.454075,0.4696,0.464125,0.472325,0.462075,0.485125,0.480975,0.480675,0.472375,0.4765,0.4725,0.478925,0.477675,0.477525,0.4659,0.464525,0.469825,0.474825,0.466075,0.4572,0.455325,0.45715,0.468975,0.454975,0.45085,0.44575,0.4497,0.452325,0.45115,0.434425,0.46675,0.445225,0.41505,0.388525,0.330675,0.437775,0.413975,0.404675,0.3349,0.2571,0.402,0.3887,0.356425,0.2853,0.184425,0.348875,0.316475,0.270325,0.167475,0.013025,0.273625,0.2105,0.141625,0.00015,0,0.36455,0.290725,0.21045,0,0,0.265425,0.183775,0.0741,0,0,0.16505,0.05255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,NC1bis,14,0.015,0.48895,0.478025,0.47415,0.451025,0.4354,0.47695,0.4763,0.45705,0.447625,0.444175,0.456425,0.4556,0.461875,0.458825,0.44785,0.440075,0.44755,0.4501,0.435175,0.444775,0.443425,0.445475,0.443675,0.443575,0.4319,0.49425,0.482625,0.4697,0.452275,0.44375,0.47405,0.4738,0.469425,0.44855,0.4423,0.462375,0.467225,0.46115,0.45355,0.4379,0.451025,0.453075,0.45385,0.44525,0.442,0.4382,0.458625,0.4431,0.437325,0.435125,0.48675,0.4767,0.464275,0.44065,0.439125,0.476725,0.466675,0.47025,0.447775,0.4417,0.4674,0.462575,0.467325,0.446,0.433175,0.4483,0.4621,0.4315,0.438925,0.433375,0.43405,0.4329,0.437125,0.42415,0.42195,0.473175,0.4438,0.425875,0.392525,0.3308,0.452225,0.4425,0.4027,0.347925,0.270375,0.41815,0.401925,0.378275,0.2966,0.17525,0.36865,0.33275,0.281925,0.17975,0.0017,0.290775,0.240025,0.172025,5.00E-05,0,0.395075,0.315725,0.23165,0,0,0.3013,0.20355,0.0806,0,0,0.1918,0.060375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,NC1bis,15,0.0175,0.476475,0.4727,0.451825,0.44705,0.42635,0.4559,0.45385,0.4453,0.4325,0.42125,0.447725,0.438525,0.4323,0.432075,0.425175,0.42865,0.433075,0.420425,0.418875,0.41585,0.41585,0.420375,0.415775,0.410025,0.400425,0.473675,0.473325,0.455875,0.439975,0.436275,0.471025,0.460875,0.443725,0.4324,0.423,0.451375,0.443,0.4407,0.43575,0.4163,0.432025,0.422125,0.419175,0.4171,0.411175,0.4105,0.42025,0.4069,0.40095,0.395975,0.472825,0.4719,0.449725,0.43515,0.419975,0.4642,0.4468,0.446225,0.428275,0.424075,0.45165,0.44115,0.438975,0.42915,0.4008,0.422925,0.43405,0.420475,0.409075,0.4073,0.410375,0.421625,0.405025,0.398925,0.38655,0.4794,0.45305,0.4342,0.3909,0.33705,0.442575,0.422675,0.40435,0.346775,0.264075,0.4226,0.397275,0.369625,0.308875,0.19475,0.371075,0.34305,0.306125,0.18485,0.01085,0.293525,0.242625,0.173775,2.50E-05,0,0.41855,0.33785,0.239975,0,0,0.316225,0.2169,0.087575,0,0,0.203225,0.0663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,NC1bis,16,0.02,0.47945,0.45995,0.436825,0.416525,0.419575,0.4484,0.451025,0.4278,0.410325,0.3968,0.419975,0.417125,0.418075,0.389825,0.38565,0.40495,0.404425,0.39945,0.37575,0.371725,0.382675,0.3936,0.3825,0.368275,0.365175,0.466525,0.4575,0.4422,0.420775,0.4013,0.44685,0.437325,0.42605,0.397425,0.390525,0.43195,0.4306,0.41435,0.392175,0.381875,0.397225,0.3999,0.398275,0.380525,0.364275,0.37405,0.3889,0.37845,0.3666,0.3623,0.473275,0.4548,0.434225,0.4044,0.403325,0.45475,0.451075,0.420575,0.395125,0.38685,0.427025,0.4205,0.427625,0.383,0.369925,0.394175,0.395,0.390375,0.37065,0.3581,0.368075,0.39025,0.373975,0.363375,0.34835,0.479175,0.450075,0.4226,0.39735,0.3467,0.4396,0.4334,0.393375,0.35045,0.271175,0.414525,0.393375,0.36915,0.29995,0.187675,0.351725,0.33865,0.294325,0.19015,0.02025,0.2784,0.245825,0.18625,0.01405,0,0.425425,0.348925,0.2576,0.00035,0,0.332575,0.2449,0.083975,0,0,0.2232,0.0804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,NC1bis,17,0.025,0.4508,0.43375,0.401925,0.351675,0.335525,0.430625,0.405975,0.361225,0.34005,0.304625,0.37585,0.37795,0.35315,0.3162,0.29975,0.3518,0.337925,0.31565,0.303625,0.287725,0.34045,0.3371,0.2923,0.273125,0.282625,0.4627,0.4363,0.3946,0.35255,0.33195,0.419725,0.4062,0.362925,0.32665,0.3117,0.39205,0.363675,0.353625,0.312075,0.30505,0.351975,0.335925,0.32155,0.3035,0.28875,0.33835,0.3366,0.2962,0.2731,0.26245,0.4475,0.42915,0.400775,0.34565,0.317675,0.438475,0.401925,0.3773,0.3339,0.2968,0.394975,0.3592,0.36205,0.311425,0.2941,0.348975,0.3367,0.310425,0.30005,0.2877,0.328475,0.334425,0.286775,0.275825,0.269375,0.4672,0.42215,0.386975,0.33275,0.296025,0.4246,0.400525,0.362675,0.2957,0.235325,0.37705,0.35755,0.334825,0.27065,0.167425,0.3351,0.304425,0.267475,0.181575,0.0198,0.26215,0.24285,0.152225,0.002325,0,0.4384,0.352275,0.2619,0,0,0.348075,0.25115,0.105725,0,0,0.235175,0.09925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NC1bis,18,0.03,0.439475,0.4181,0.368125,0.3318,0.290575,0.385075,0.3666,0.330475,0.288825,0.263525,0.320675,0.321175,0.29325,0.259,0.2378,0.2887,0.26595,0.253025,0.231175,0.2103,0.2434,0.23715,0.2282,0.22335,0.2003,0.435025,0.412325,0.358975,0.320475,0.2903,0.39025,0.365275,0.3306,0.28165,0.27305,0.327175,0.3207,0.293575,0.26135,0.2321,0.2733,0.2733,0.247625,0.228725,0.205725,0.244475,0.234975,0.227575,0.20785,0.195125,0.451925,0.417175,0.36875,0.3117,0.277,0.387125,0.366625,0.329125,0.2838,0.257725,0.3355,0.3306,0.2944,0.2578,0.228375,0.27605,0.269125,0.240875,0.2265,0.20395,0.24005,0.240725,0.222225,0.2177,0.193175,0.458725,0.403225,0.364875,0.2978,0.25405,0.387625,0.354975,0.32415,0.2583,0.211775,0.330375,0.310125,0.284675,0.2372,0.1539,0.26545,0.251125,0.2145,0.1516,0.00715,0.19855,0.1806,0.140875,0.0013,0,0.437625,0.347975,0.2669,0,0,0.339525,0.244,0.107875,0,0,0.222875,0.0887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NC1bis,19,0.035,0.403675,0.382,0.32035,0.246575,0.20925,0.3689,0.33255,0.26055,0.210975,0.180525,0.29575,0.2733,0.2314,0.198375,0.1664,0.22675,0.2226,0.198925,0.177225,0.154775,0.19025,0.188475,0.1687,0.149025,0.140525,0.415925,0.3838,0.305275,0.247925,0.195025,0.361325,0.323675,0.264875,0.20755,0.17785,0.289175,0.28375,0.23515,0.195825,0.165325,0.233025,0.2274,0.1951,0.175125,0.15215,0.18505,0.19755,0.1709,0.146775,0.131875,0.421825,0.364425,0.304025,0.239275,0.19035,0.3637,0.31925,0.2611,0.206675,0.165225,0.3015,0.276175,0.2353,0.187375,0.16,0.23055,0.217325,0.198375,0.1675,0.146775,0.17995,0.182825,0.162425,0.14065,0.12775,0.443375,0.356675,0.304875,0.23015,0.169675,0.3619,0.3127,0.2611,0.206725,0.1445,0.30485,0.275675,0.24045,0.179675,0.1104,0.218,0.21965,0.184425,0.124375,0.01,0.1549,0.155925,0.1151,0.005,0,0.43,0.319125,0.23575,0,0,0.32545,0.229325,0.09705,0,0,0.214175,0.099075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,NC1bis,20,0.04,0.39695,0.371625,0.277825,0.18835,0.151575,0.331325,0.30075,0.219775,0.15885,0.131,0.2597,0.23525,0.18945,0.14535,0.113075,0.197575,0.1779,0.1441,0.119925,0.10135,0.1655,0.152125,0.12735,0.104575,0.084125,0.410075,0.3682,0.2698,0.187675,0.150575,0.34005,0.2894,0.222625,0.16155,0.132875,0.2697,0.2302,0.18605,0.150525,0.113475,0.193575,0.17985,0.1487,0.1172,0.10125,0.1661,0.161725,0.1272,0.102825,0.0839,0.41915,0.349225,0.25695,0.172875,0.141175,0.3309,0.29935,0.231575,0.159375,0.121225,0.269525,0.2348,0.19355,0.146225,0.121325,0.193525,0.176875,0.147725,0.117325,0.099,0.154525,0.1526,0.12365,0.099775,0.083375,0.4261,0.32965,0.234125,0.171025,0.132825,0.341075,0.2864,0.2276,0.158775,0.098625,0.276525,0.241475,0.195175,0.14165,0.083725,0.197425,0.177875,0.145175,0.09245,0.005475,0.1403,0.13025,0.090275,0.003975,0,0.430875,0.2762,0.1961,0,0,0.314625,0.22555,0.091725,0,0,0.225225,0.10795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
