,scenario,subscenario,gamma,samp1_6,samp2_6,samp3_6,samp4_6,samp5_6,samp6_6,samp7_6,samp8_6,samp9_6,samp10_6,samp11_6,samp12_6,samp13_6,samp14_6,samp15_6,samp16_6,samp17_6,samp18_6,samp19_6,samp20_6,samp21_6,samp22_6,samp23_6,samp24_6,samp25_6,samp1_5,samp2_5,samp3_5,samp4_5,samp5_5,samp6_5,samp7_5,samp8_5,samp9_5,samp10_5,samp11_5,samp12_5,samp13_5,samp14_5,samp15_5,samp16_5,samp17_5,samp18_5,samp19_5,samp20_5,samp21_5,samp22_5,samp23_5,samp24_5,samp25_5,samp1_4,samp2_4,samp3_4,samp4_4,samp5_4,samp6_4,samp7_4,samp8_4,samp9_4,samp10_4,samp11_4,samp12_4,samp13_4,samp14_4,samp15_4,samp16_4,samp17_4,samp18_4,samp19_4,samp20_4,samp21_4,samp22_4,samp23_4,samp24_4,samp25_4,samp1_3,samp2_3,samp3_3,samp4_3,samp5_3,samp6_3,samp7_3,samp8_3,samp9_3,samp10_3,samp11_3,samp12_3,samp13_3,samp14_3,samp15_3,samp16_3,samp17_3,samp18_3,samp19_3,samp20_3,samp21_3,samp22_3,samp23_3,samp24_3,samp25_3,samp1_2,samp2_2,samp3_2,samp4_2,samp5_2,samp6_2,samp7_2,samp8_2,samp9_2,samp10_2,samp11_2,samp12_2,samp13_2,samp14_2,samp15_2,samp16_2,samp17_2,samp18_2,samp19_2,samp20_2,samp21_2,samp22_2,samp23_2,samp24_2,samp25_2,samp1_1,samp2_1,samp3_1,samp4_1,samp5_1,samp6_1,samp7_1,samp8_1,samp9_1,samp10_1,samp11_1,samp12_1,samp13_1,samp14_1,samp15_1,samp16_1,samp17_1,samp18_1,samp19_1,samp20_1,samp21_1,samp22_1,samp23_1,samp24_1,samp25_1
33,NC2,9,0.0025,0.5477,0.531925,0.615075,0.99895,1,0.5456,0.54605,0.696525,0.963825,0.979825,0.7091,0.7016,0.782025,0.94805,0.97775,0.992875,0.96915,0.973375,0.940425,0.9672,0.997275,0.973825,0.9853,0.987175,0.95385,0.579275,0.580375,0.63895,0.9991,1,0.5921,0.602,0.68255,0.968625,0.974275,0.6824,0.6733,0.730625,0.948075,0.97935,0.99385,0.96905,0.971925,0.93975,0.97555,0.999,0.971575,0.991275,0.988225,0.9539,0.650775,0.665175,0.70075,0.99905,1,0.673875,0.6973,0.732825,0.97,0.982375,0.72075,0.737575,0.775125,0.9517,0.9889,0.9954,0.969825,0.9779,0.953975,NA,1,0.98085,0.9977,NA,NA,0.7776,0.835775,0.87615,NA,NA,0.839975,0.889525,0.954225,NA,NA,0.8975,0.9678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8885,0.965,NA,NA,NA,0.976225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NC2,10,0.005,0.504425,0.463375,0.493525,0.980375,1,0.4529,0.440975,0.547925,0.86705,0.912225,0.578925,0.5505,0.601575,0.806875,0.884325,0.988525,0.8387,0.8516,0.8116,0.846675,0.99855,0.885025,0.859725,0.86485,0.863525,0.497075,0.48095,0.494025,0.985775,1,0.466725,0.451725,0.51005,0.871425,0.9071,0.534325,0.508575,0.5322,0.805425,0.90945,0.99195,0.8416,0.8665,0.821575,0.85235,0.9999,0.8915,0.875025,0.92475,0.869875,0.529,0.5183,0.5291,0.993025,1,0.516925,0.511725,0.53855,0.8812,0.923125,0.541275,0.529625,0.5471,0.838425,0.92995,0.9948,0.8743,0.898825,0.8758,NA,1,0.910675,0.9194,NA,NA,0.6483,0.671025,0.707525,NA,NA,0.67635,0.7282,0.81135,NA,NA,0.731425,0.8463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.784925,0.8842,NA,NA,NA,0.89725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.932375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NC2,11,0.0075,0.471225,0.414925,0.4136,0.983175,1,0.411425,0.37285,0.435925,0.679675,0.807325,0.46135,0.43235,0.44895,0.68865,0.7206,0.873625,0.662625,0.663675,0.7096,0.723475,0.991525,0.7118,0.6983,0.77005,0.876475,0.4775,0.4078,0.409525,0.9877,1,0.404725,0.365075,0.394075,0.67455,0.803025,0.42245,0.3935,0.387025,0.7178,0.7785,0.883025,0.659125,0.68525,0.746525,0.77075,0.99515,0.734975,0.7228,0.833175,0.8889,0.489175,0.422925,0.4075,0.997175,1,0.42485,0.3889,0.386625,0.6874,0.809475,0.4074,0.3901,0.3659,0.774125,0.91885,0.9347,0.693,0.753975,0.8594,NA,0.999,0.779925,0.86895,NA,NA,0.552925,0.538375,0.54795,NA,NA,0.548925,0.571325,0.668075,NA,NA,0.5682,0.6921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698725,0.760725,NA,NA,NA,0.7743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NC2,12,0.01,0.474875,0.3765,0.338825,0.98285,1,0.3768,0.309275,0.3368,0.5585,0.859775,0.398125,0.3344,0.32925,0.49,0.6041,0.809375,0.583275,0.513075,0.52695,0.703125,0.968675,0.676,0.560625,0.54,0.8293,0.47245,0.3656,0.32795,0.9901,1,0.3824,0.309575,0.302975,0.551775,0.85195,0.360175,0.29545,0.29295,0.4924,0.598675,0.80125,0.561375,0.5604,0.5306,0.711925,0.9761,0.718325,0.583025,0.5576,0.869175,0.477775,0.3603,0.3102,0.9942,1,0.383875,0.3195,0.283925,0.578325,0.87485,0.332025,0.279425,0.261375,0.523625,0.634425,0.85175,0.608325,0.738725,0.7288,NA,0.9922,0.80775,0.655175,NA,NA,0.51485,0.42645,0.420975,NA,NA,0.4659,0.458425,0.515475,NA,NA,0.4585,0.51695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.634675,0.651225,NA,NA,NA,0.712125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NC2,13,0.0125,0.460225,0.3341,0.262175,0.974175,1,0.3169,0.269275,0.2466,0.449975,0.9473,0.297925,0.26075,0.2147,0.38625,0.540575,0.890875,0.427575,0.393225,0.3161,0.478425,0.995925,0.495825,0.611725,0.51725,0.370475,0.448075,0.3192,0.257175,0.9822,1,0.3217,0.26445,0.217275,0.444625,0.953525,0.271475,0.228175,0.193625,0.426225,0.600775,0.8938,0.422925,0.41195,0.3215,0.5071,0.999025,0.48285,0.6542,0.545675,0.364875,0.454525,0.312425,0.242,0.98965,1,0.317775,0.25475,0.198375,0.4614,0.961375,0.251475,0.21185,0.16525,0.596925,0.7655,0.947625,0.43475,0.48955,0.554775,NA,1,0.510775,0.7715,NA,NA,0.472925,0.3529,0.309075,NA,NA,0.363725,0.3483,0.366825,NA,NA,0.329,0.4035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5795,0.5495,NA,NA,NA,0.5844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NC2,14,0.015,0.445475,0.3134,0.23045,0.932475,0.999,0.284,0.20695,0.194925,0.448425,0.828125,0.243925,0.18515,0.152925,0.259925,0.45465,0.847675,0.3401,0.239575,0.240175,0.402875,0.964375,0.40365,0.6824,0.467875,0.442025,0.4538,0.3081,0.222675,0.93545,1,0.281275,0.2003,0.16895,0.419025,0.839025,0.227825,0.161025,0.129,0.26485,0.479075,0.860425,0.346575,0.237525,0.27615,0.441475,0.967125,0.43725,0.74985,0.539325,0.4875,0.44225,0.29515,0.213325,0.952425,1,0.276725,0.1935,0.142225,0.5213,0.864825,0.2064,0.13975,0.1099,0.373175,0.637475,0.904875,0.401925,0.2539,0.45595,NA,0.980825,0.638175,0.8625,NA,NA,0.45205,0.322175,0.252525,NA,NA,0.29795,0.256175,0.27475,NA,NA,0.259225,0.2624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52135,0.515425,NA,NA,NA,0.4985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NC2,15,0.0175,0.4168,0.271625,0.1709,0.9326,1,0.25605,0.1682,0.1239,0.289375,0.621175,0.201975,0.1384,0.094425,0.201875,0.2652,0.6302,0.249625,0.220875,0.1771,0.414075,0.9565,0.4458,0.40065,0.3266,0.391875,0.4385,0.2569,0.166175,0.944825,1,0.260475,0.15645,0.11425,0.304325,0.61555,0.1868,0.1249,0.076325,0.218675,0.281025,0.6559,0.2436,0.291275,0.21665,0.4509,0.9851,0.462375,0.488325,0.370525,0.4006,0.426575,0.245225,0.154525,0.966525,1,0.257375,0.153975,0.1003,0.3746,0.633925,0.163925,0.109425,0.06505,0.25345,0.453875,0.7617,0.2528,0.377875,0.57015,NA,0.99125,0.514,0.6783,NA,NA,0.4193,0.25015,0.178725,NA,NA,0.269675,0.18665,0.194825,NA,NA,0.20425,0.21005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483425,0.404575,NA,NA,NA,0.441475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NC2,16,0.02,0.4067,0.287725,0.182,0.901575,0.998,0.19575,0.13285,0.119125,0.256375,0.673525,0.12225,0.087525,0.073925,0.2209,0.293825,0.466225,0.171925,0.15785,0.35745,0.45855,0.738125,0.17335,0.160425,0.23725,0.716125,0.414875,0.27825,0.17405,0.910175,1,0.192625,0.126425,0.101625,0.2534,0.679325,0.112425,0.074525,0.063325,0.2562,0.371075,0.477725,0.1886,0.199675,0.420725,0.650075,0.802475,0.194925,0.177775,0.290975,0.737325,0.4219,0.268475,0.160425,0.966275,1,0.187925,0.117425,0.084875,0.3308,0.737975,0.102,0.0696,0.052,0.454175,0.58615,0.524675,0.236675,0.320075,0.765225,NA,0.92305,0.4415,0.3366,NA,NA,0.416125,0.2552,0.1789,NA,NA,0.190325,0.149725,0.15485,NA,NA,0.1232,0.137925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447475,0.4164,NA,NA,NA,0.335575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.655875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NC2,17,0.025,0.3874,0.18905,0.084175,0.938175,0.9988,0.1674,0.072875,0.04595,0.12945,0.635025,0.093175,0.0499,0.02755,0.065725,0.123825,0.9353,0.12355,0.0774,0.044625,0.138375,1,0.172,0.4858,0.356,0.451375,0.399475,0.17325,0.0835,0.950625,0.999975,0.158825,0.068975,0.040525,0.1509,0.673375,0.0846,0.043625,0.023675,0.0773,0.131875,0.95305,0.163075,0.078725,0.0704,0.20655,1,0.173675,0.583825,0.3814,0.524025,0.3959,0.15585,0.0749,0.97555,1,0.153575,0.062,0.03405,0.270575,0.73305,0.076725,0.035425,0.01825,0.25325,0.291925,0.9881,0.2937,0.260825,0.363925,NA,1,0.338675,0.81945,NA,NA,0.37965,0.153425,0.08405,NA,NA,0.145925,0.06865,0.0695,NA,NA,0.083275,0.05695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384225,0.241325,NA,NA,NA,0.247925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NC2,18,0.03,0.360075,0.1298,0.039775,0.81605,0.999,0.113875,0.048125,0.022825,0.055225,0.4927,0.05105,0.023275,0.00795,0.100725,0.065775,0.689925,0.056825,0.0237,0.0427,0.3961,0.993025,0.11005,0.518625,0.047775,0.166775,0.367875,0.10975,0.039775,0.8531,1,0.106525,0.040875,0.0211,0.0568,0.51355,0.0467,0.01775,0.0059,0.138575,0.087475,0.736775,0.066625,0.0314,0.0669,0.4163,0.996975,0.1251,0.59205,0.071475,0.1774,0.367675,0.0984,0.0362,0.9593,1,0.10215,0.0352,0.0168,0.139775,0.657075,0.041425,0.014125,0.00405,0.18,0.24595,0.894125,0.097925,0.154225,0.391625,NA,0.999,0.259,0.823825,NA,NA,0.351225,0.090925,0.037075,NA,NA,0.097025,0.03455,0.030875,NA,NA,0.042725,0.0284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328375,0.14805,NA,NA,NA,0.16785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.479975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NC2,19,0.035,0.35865,0.117325,0.033525,0.90115,0.999,0.0911,0.031175,0.01035,0.0417,0.6919,0.023,0.0091,0.003625,0.026875,0.061575,0.096875,0.030225,0.02245,0.199125,0.076975,0.940225,0.134925,0.171875,0.315125,0.629125,0.3571,0.09835,0.031525,0.942925,0.998,0.08075,0.027225,0.0094,0.03715,0.685175,0.022075,0.00825,0.0034,0.034875,0.07765,0.1077,0.02365,0.027325,0.293,0.17335,0.981,0.23015,0.22555,0.3075,0.6533,0.35215,0.09245,0.028725,0.973,0.999,0.078325,0.0247,0.0071,0.071925,0.7189,0.01975,0.006125,0.001725,0.18925,0.1685,0.138475,0.0398,0.171225,0.625675,NA,0.998,0.4462,0.38215,NA,NA,0.3338,0.082025,0.0293,NA,NA,0.06685,0.0219,0.013975,NA,NA,0.022725,0.0127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31055,0.133025,NA,NA,NA,0.1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NC2,20,0.04,0.3322,0.084275,0.018775,0.8847,0.999,0.059125,0.0176,0.0042,0.0246,0.39015,0.014275,0.00605,0.00085,0.00915,0.162975,0.595525,0.021925,0.0237,0.114075,0.086925,0.8969,0.04035,0.142975,0.3743,0.36015,0.341375,0.074875,0.01775,0.91225,0.999,0.058075,0.01525,0.0036,0.032775,0.388375,0.014175,0.0039,0.00075,0.0107,0.1874,0.637925,0.033925,0.047625,0.17095,0.132025,0.926975,0.085675,0.21355,0.530575,0.377225,0.33665,0.06255,0.0161,0.963,0.999,0.051875,0.012,0.003825,0.1074,0.517725,0.011125,0.004275,0.000725,0.138775,0.397275,0.715525,0.110925,0.08335,0.4647,NA,0.959975,0.2956,0.53255,NA,NA,0.31175,0.0493,0.01435,NA,NA,0.04785,0.0101,0.0063,NA,NA,0.011725,0.008225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2849,0.07895,NA,NA,NA,0.0774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NC2,21,0.045,0.32135,0.081325,0.0138,0.928,1,0.041775,0.00995,0.003675,0.0303,0.677775,0.005875,0.0025,0.000175,0.005775,0.29885,0.47405,0.003325,0.003675,0.007075,0.036425,0.958025,0.33755,0.335125,0.333825,0.506,0.32265,0.066425,0.01135,0.9499,1,0.036875,0.00835,0.00295,0.072,0.72135,0.006025,0.002575,5.00E-05,0.009325,0.39765,0.479825,0.0032,0.00625,0.0258,0.052025,0.982,0.6158,0.5725,0.3696,0.584,0.3229,0.057825,0.01065,0.978,1,0.03365,0.006425,0.002275,0.18355,0.799475,0.00545,0.00155,1.00E-04,0.034275,0.507575,0.66625,0.0042,0.0212,0.385,NA,1,0.78855,0.845875,NA,NA,0.2943,0.0486,0.008675,NA,NA,0.03095,0.0054,0.0045,NA,NA,0.005475,0.004425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247625,0.07045,NA,NA,NA,0.04945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NC2,22,0.05,0.29685,0.050025,0.0068,0.805975,1,0.030325,0.00635,0.00065,0.095375,0.08315,0.003475,0.001075,7.50E-05,0.01835,0.067175,0.562,0.0126,0.000375,0.0442,0.1833,0.977,0.06355,0.2237,0.319,0.37,0.30295,0.03965,0.00555,0.86,1,0.027,0.0056,4.00E-04,0.14365,0.055475,0.00365,0.001,1.00E-04,0.027875,0.1389,0.594,0.029625,9.00E-04,0.08345,0.286325,0.998,0.1738,0.2488,0.368,0.425025,0.297825,0.032175,0.004525,0.96,1,0.02145,0.0052,0.000425,0.26935,0.05765,0.002825,0.001075,2.00E-04,0.21745,0.304225,0.700975,0.117625,0.080575,0.40165,NA,1,0.451375,0.5779,NA,NA,0.2703,0.024775,0.0038,NA,NA,0.0208,0.00515,0.000825,NA,NA,0.003225,0.000775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226925,0.033525,NA,NA,NA,0.0346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NC2,23,0.055,0.29295,0.037225,0.003075,0.680975,1,0.027125,0.0041,3.00E-04,0.00235,0.31175,0.001475,0.001475,0.000175,0.0253,0.033,0.341075,0.00345,0.132,0.099,0.201,0.966,0.0553,0.0183,0.128,0.159,0.2947,0.02825,0.0022,0.78575,1,0.019575,0.002375,0.000325,0.0042,0.507725,0.00115,0.001,1.00E-04,0.043275,0.041,0.4141,0.00475,0.185,0.162,0.249025,0.985,0.19315,0.02415,0.163,0.177,0.2888,0.020875,0.002,0.92085,1,0.0182,0.002,0.000175,0.01215,0.633275,0.000775,0.00095,2.50E-05,0.139225,0.139,0.684,0.006425,0.378,0.397,NA,0.996,0.766975,0.0571,NA,NA,0.249675,0.017675,0.002125,NA,NA,0.015175,0.001975,0.00045,NA,NA,0.000825,0.000675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203625,0.022075,NA,NA,NA,0.0212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NC2,24,0.06,0.2657,0.038125,0.002075,0.786,1,0.01675,0.001975,7.00E-04,0.01005,0.148425,0.001175,7.50E-05,7.50E-05,0.033075,0.110225,0.35815,0.0036,0.11,0.065,0.107,0.963,0.193025,0.327,0.053,0.306,0.275125,0.02745,0.00185,0.85,1,0.014625,0.0019,0.000525,0.01605,0.16545,0.001275,0.00035,0.000125,0.049025,0.174725,0.429125,0.0016,0.206,0.067,0.189,0.981,0.46,0.373,0.155,0.335,0.274775,0.023,0.001825,0.949,1,0.012225,0.00145,0.000375,0.070125,0.2474,0.001425,7.50E-05,5.00E-05,0.08615,0.446575,0.65305,0.006875,0.387,0.485,NA,0.984,0.847,0.75,NA,NA,0.234275,0.016325,0.0015,NA,NA,0.008725,0.000925,0.00025,NA,NA,0.000625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178825,0.018125,NA,NA,NA,0.0127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NC3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NC3,2,1.00E-05,0.9964,0.99585,0.99675,0.999675,0.99995,0.995425,0.99575,0.9983,0.999925,1,0.998225,0.9979,0.998825,1,1,0.999975,1,1,1,1,1,1,1,1,1,0.9975,0.99805,0.997625,0.99985,1,0.997325,0.997325,0.9987,1,1,0.998575,0.99825,0.9993,0.999975,1,1,1,1,1,1,1,1,1,1,1,0.9987,0.9987,0.999,1,1,0.99855,0.998725,0.99905,1,1,0.99905,0.99915,0.999425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NC3,3,5.00E-05,0.976975,0.976875,0.98225,0.998475,0.999975,0.97765,0.97865,0.9902,0.999625,1,0.9888,0.98865,0.994325,0.999925,1,0.9997,0.9998,0.999925,1,1,1,1,1,1,1,0.98205,0.982775,0.987225,0.999125,1,0.984325,0.983475,0.99065,0.999825,1,0.98995,0.990625,0.994875,1,1,0.999975,0.9999,0.999975,1,1,1,1,1,1,1,0.987925,0.9889,0.99255,0.999925,1,0.98945,0.990325,0.9932,1,1,0.994225,0.993375,0.99565,1,1,1,1,1,1,1,1,1,1,1,1,0.99495,0.99605,0.996375,1,1,0.996125,0.996775,0.9979,1,1,0.99585,0.997675,0.997675,1,1,1,1,1,1,1,1,1,1,1,NA,0.9975,0.99885,1,1,NA,0.998725,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NC3,4,1.00E-04,0.954275,0.9554,0.9647,0.996375,0.999775,0.95645,0.95565,0.978125,0.99955,1,0.974975,0.976925,0.988075,0.999675,1,0.999225,0.999525,0.999725,1,1,1,1,1,1,1,0.96585,0.967775,0.9752,0.998325,0.99995,0.9685,0.967,0.9812,0.99995,1,0.9808,0.98115,0.988575,0.999975,1,0.999875,0.99995,1,1,1,0.999975,1,1,1,1,0.97675,0.977175,0.984375,0.99985,1,0.979075,0.9806,0.987875,1,1,0.9865,0.987175,0.99185,1,1,1,1,1,1,1,1,1,1,1,1,0.98895,0.9906,0.992375,1,1,0.991475,0.9918,0.9942,1,1,0.992775,0.99385,0.995975,1,1,1,1,1,1,1,1,1,1,1,NA,0.99495,0.9973,0.9985,1,NA,0.9973,0.998625,1,NA,NA,0.998525,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998475,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NC3,5,0.00025,0.893375,0.897475,0.918425,0.9913,0.999675,0.89245,0.895875,0.94665,0.998975,1,0.946425,0.9457,0.97355,0.999475,1,0.99885,0.999275,0.999675,0.999975,1,1,1,1,1,1,0.917,0.91885,0.9382,0.996125,0.99995,0.917025,0.92315,0.95405,0.99955,1,0.953175,0.955125,0.975225,0.99985,1,0.999575,0.999625,0.99975,1,1,1,1,1,1,1,0.9415,0.947025,0.96085,0.99965,0.999975,0.945525,0.949075,0.96845,1,1,0.962775,0.9669,0.9787,1,1,0.999975,1,1,1,1,1,1,1,1,1,0.9716,0.976225,0.98055,1,1,0.976425,0.980025,0.985825,1,1,0.983175,0.98575,0.9881,1,1,1,1,1,1,1,1,1,1,1,NA,0.9873,0.990675,0.99475,1,NA,0.993275,0.9942,0.997325,NA,NA,0.994525,0.9984,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99595,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NC3,6,5.00E-04,0.805,0.81215,0.8537,0.983475,0.999225,0.81575,0.8183,0.9005,0.997575,1,0.901175,0.900775,0.9464,0.999075,1,0.997625,0.998275,0.99855,1,1,1,1,1,1,1,0.85185,0.849825,0.887225,0.99325,0.9998,0.8545,0.856,0.91495,0.9992,1,0.91435,0.91455,0.948275,0.99945,1,0.99915,0.999275,0.9997,1,1,1,1,1,1,1,0.892975,0.8943,0.919225,0.99915,1,0.8999,0.90305,0.937225,0.999975,1,0.93695,0.9371,0.95895,1,1,0.99995,1,1,1,1,1,1,1,1,1,0.9445,0.953675,0.9632,0.999975,1,0.95455,0.95745,0.97035,1,1,0.967825,0.96915,0.97605,1,1,1,1,1,1,1,1,1,1,1,NA,0.974225,0.980625,0.988425,1,NA,0.983225,0.9887,0.99525,NA,NA,0.98855,0.995525,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99085,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
