,scenario,subscenario,gamma,samp1_6,samp2_6,samp3_6,samp4_6,samp5_6,samp6_6,samp7_6,samp8_6,samp9_6,samp10_6,samp11_6,samp12_6,samp13_6,samp14_6,samp15_6,samp16_6,samp17_6,samp18_6,samp19_6,samp20_6,samp21_6,samp22_6,samp23_6,samp24_6,samp25_6,samp1_5,samp2_5,samp3_5,samp4_5,samp5_5,samp6_5,samp7_5,samp8_5,samp9_5,samp10_5,samp11_5,samp12_5,samp13_5,samp14_5,samp15_5,samp16_5,samp17_5,samp18_5,samp19_5,samp20_5,samp21_5,samp22_5,samp23_5,samp24_5,samp25_5,samp1_4,samp2_4,samp3_4,samp4_4,samp5_4,samp6_4,samp7_4,samp8_4,samp9_4,samp10_4,samp11_4,samp12_4,samp13_4,samp14_4,samp15_4,samp16_4,samp17_4,samp18_4,samp19_4,samp20_4,samp21_4,samp22_4,samp23_4,samp24_4,samp25_4,samp1_3,samp2_3,samp3_3,samp4_3,samp5_3,samp6_3,samp7_3,samp8_3,samp9_3,samp10_3,samp11_3,samp12_3,samp13_3,samp14_3,samp15_3,samp16_3,samp17_3,samp18_3,samp19_3,samp20_3,samp21_3,samp22_3,samp23_3,samp24_3,samp25_3,samp1_2,samp2_2,samp3_2,samp4_2,samp5_2,samp6_2,samp7_2,samp8_2,samp9_2,samp10_2,samp11_2,samp12_2,samp13_2,samp14_2,samp15_2,samp16_2,samp17_2,samp18_2,samp19_2,samp20_2,samp21_2,samp22_2,samp23_2,samp24_2,samp25_2,samp1_1,samp2_1,samp3_1,samp4_1,samp5_1,samp6_1,samp7_1,samp8_1,samp9_1,samp10_1,samp11_1,samp12_1,samp13_1,samp14_1,samp15_1,samp16_1,samp17_1,samp18_1,samp19_1,samp20_1,samp21_1,samp22_1,samp23_1,samp24_1,samp25_1
11,NC1bis,11,0.0075,0.474425,0.4721,0.5084,NA,NA,0.469225,0.468,0.5499,NA,NA,0.553425,0.555275,0.621175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47815,0.4709,0.50355,NA,NA,0.466225,0.4617,0.5364,NA,NA,0.53765,0.5351,0.58235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4624,0.455625,0.4734,NA,NA,0.451175,0.440375,0.4897,NA,NA,0.492225,0.48095,0.512975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.401725,0.365025,0.35175,NA,NA,0.35775,0.33255,0.317875,NA,NA,0.341675,0.3116,0.2867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26575,0.202175,0.142375,NA,NA,0.193275,0.130625,0.0696,NA,NA,0.1252,0.064675,0.002975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1065,0.000125,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NC1bis,12,0.01,0.46715,0.45745,0.4908,NA,NA,0.442575,0.438725,0.519,NA,NA,0.5195,0.526475,0.581475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466275,0.45625,0.4779,NA,NA,0.4433,0.435175,0.511075,NA,NA,0.510425,0.510375,0.561975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46895,0.4524,0.464975,NA,NA,0.43145,0.4188,0.470975,NA,NA,0.480425,0.4713,0.498825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.424775,0.397725,0.379925,NA,NA,0.376325,0.349625,0.3364,NA,NA,0.357825,0.337125,0.3086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312925,0.242175,0.173625,NA,NA,0.22385,0.1561,0.079025,NA,NA,0.1462,0.077325,0.0041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135275,0.001625,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NC1bis,13,0.0125,0.450975,0.438275,0.454925,NA,NA,0.432475,0.416525,0.48145,NA,NA,0.5055,0.488225,0.532125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46145,0.43685,0.454125,NA,NA,0.4305,0.4037,0.46725,NA,NA,0.489725,0.482025,0.516675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457475,0.434925,0.4326,NA,NA,0.429775,0.399575,0.440125,NA,NA,0.466975,0.449625,0.4755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4429,0.3963,0.373525,NA,NA,0.388325,0.349625,0.331775,NA,NA,0.378725,0.3381,0.3033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351675,0.257325,0.182575,NA,NA,0.253975,0.1695,0.091625,NA,NA,0.1714,0.0877,0.0052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162725,2.50E-05,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NC1bis,14,0.015,0.436525,0.416725,0.419275,NA,NA,0.39895,0.37875,0.44475,NA,NA,0.45025,0.443525,0.48305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4332,0.413875,0.42345,NA,NA,0.396825,0.373125,0.42715,NA,NA,0.4419,0.435275,0.46775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4441,0.4153,0.4167,NA,NA,0.391975,0.364625,0.4071,NA,NA,0.421,0.413375,0.4228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436775,0.3895,0.3631,NA,NA,0.36805,0.3359,0.3155,NA,NA,0.346175,0.328475,0.2874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3666,0.27645,0.199375,NA,NA,0.253075,0.17775,0.088475,NA,NA,0.160075,0.092375,0.00315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1796,7.50E-05,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NC1bis,15,0.0175,0.41585,0.407675,0.3955,NA,NA,0.376275,0.36265,0.4238,NA,NA,0.412775,0.404975,0.44955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.420875,0.401825,0.4016,NA,NA,0.369,0.3529,0.4081,NA,NA,0.406825,0.39755,0.43535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.427675,0.397925,0.3911,NA,NA,0.368375,0.346625,0.383175,NA,NA,0.387325,0.379175,0.3998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.426575,0.38005,0.359225,NA,NA,0.349525,0.3258,0.3139,NA,NA,0.327475,0.310025,0.2922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378725,0.282025,0.2078,NA,NA,0.26235,0.1841,0.09825,NA,NA,0.167975,0.0977,0.006675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196525,0.001375,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NC1bis,16,0.02,0.406475,0.38175,0.366625,NA,NA,0.3626,0.335975,0.37365,NA,NA,0.39065,0.3748,0.391225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4126,0.3803,0.36645,NA,NA,0.35615,0.329625,0.3592,NA,NA,0.3857,0.36405,0.375175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41645,0.371825,0.3563,NA,NA,0.352075,0.31875,0.34095,NA,NA,0.371725,0.348625,0.35135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4308,0.35585,0.3232,NA,NA,0.347725,0.30545,0.2817,NA,NA,0.31755,0.288225,0.251375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3903,0.274325,0.198125,NA,NA,0.265275,0.176775,0.09265,NA,NA,0.17375,0.1006,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21475,0.000125,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NC1bis,17,0.025,0.378075,0.347975,0.3099,NA,NA,0.331075,0.29155,0.29305,NA,NA,0.34425,0.315875,0.3079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389425,0.344675,0.2945,NA,NA,0.324025,0.2808,0.2861,NA,NA,0.344425,0.293325,0.29845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4028,0.3344,0.27975,NA,NA,0.32205,0.270875,0.26815,NA,NA,0.32915,0.282225,0.273575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.413875,0.31805,0.260275,NA,NA,0.321175,0.25815,0.232975,NA,NA,0.297675,0.23565,0.20915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39495,0.2538,0.17235,NA,NA,0.265275,0.1771,0.088425,NA,NA,0.1877,0.092625,0.00375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2343,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NC1bis,18,0.03,0.356225,0.317375,0.26855,NA,NA,0.284225,0.23905,0.2417,NA,NA,0.293325,0.251425,0.2309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.370225,0.312275,0.2623,NA,NA,0.28815,0.232825,0.2292,NA,NA,0.279425,0.2402,0.216225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37885,0.30635,0.25515,NA,NA,0.285475,0.22575,0.211025,NA,NA,0.278025,0.22235,0.193925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.393325,0.2901,0.237325,NA,NA,0.28535,0.21285,0.178075,NA,NA,0.2482,0.1939,0.152275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.387675,0.2499,0.1634,NA,NA,0.25095,0.153425,0.075875,NA,NA,0.15985,0.07945,0.002625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2538,0.000375,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NC1bis,19,0.035,0.3151,0.284975,0.2284,NA,NA,0.239175,0.19495,0.193525,NA,NA,0.214825,0.17895,0.1695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333125,0.2807,0.225225,NA,NA,0.2367,0.18505,0.1878,NA,NA,0.2152,0.1685,0.1616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.346825,0.267875,0.2114,NA,NA,0.23235,0.178925,0.1691,NA,NA,0.204425,0.153675,0.14565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365125,0.258125,0.196075,NA,NA,0.23405,0.166375,0.140475,NA,NA,0.1806,0.130675,0.109225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371275,0.2317,0.1489,NA,NA,0.2083,0.123825,0.06675,NA,NA,0.124625,0.056475,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256775,0.000675,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NC1bis,20,0.04,0.293075,0.258575,0.20305,NA,NA,0.198875,0.163875,0.14965,NA,NA,0.15555,0.13425,0.123925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30915,0.2529,0.19475,NA,NA,0.195225,0.149925,0.1458,NA,NA,0.154575,0.131325,0.11425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326125,0.240425,0.18575,NA,NA,0.196125,0.13895,0.13165,NA,NA,0.1451,0.120875,0.105725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351675,0.22775,0.169575,NA,NA,0.18745,0.139375,0.10085,NA,NA,0.12855,0.10515,0.076025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35355,0.20565,0.1311,NA,NA,0.1699,0.108925,0.051675,NA,NA,0.09645,0.050525,0.001075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263225,0.00175,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NC1bis,21,0.045,0.2765,0.2466,0.1717,NA,NA,0.187825,0.141125,0.129775,NA,NA,0.13305,0.114975,0.098625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.299575,0.242025,0.1627,NA,NA,0.18585,0.134675,0.116425,NA,NA,0.1309,0.107575,0.089975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.319825,0.223825,0.15125,NA,NA,0.1764,0.12255,0.104275,NA,NA,0.127525,0.09715,0.08005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338075,0.20825,0.1379,NA,NA,0.174325,0.115775,0.08585,NA,NA,0.11475,0.08455,0.0573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3439,0.182625,0.1075,NA,NA,0.161825,0.0938,0.0478,NA,NA,0.08575,0.0463,0.001125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2648,0.001025,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NC1bis,22,0.05,0.26715,0.22635,0.146,NA,NA,0.1699,0.1218,0.1008,NA,NA,0.11405,0.088725,0.07375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287375,0.2198,0.13475,NA,NA,0.1637,0.111125,0.091925,NA,NA,0.1051,0.084475,0.069175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31595,0.20795,0.1242,NA,NA,0.158125,0.103525,0.07955,NA,NA,0.102,0.076375,0.059775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3323,0.1831,0.106125,NA,NA,0.15255,0.098275,0.065825,NA,NA,0.09255,0.0619,0.043125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3411,0.162475,0.08645,NA,NA,0.145475,0.078825,0.03785,NA,NA,0.070625,0.034075,0.001325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273125,7.00E-04,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
