,scenario,subscenario,gamma,samp1_6,samp2_6,samp3_6,samp4_6,samp5_6,samp6_6,samp7_6,samp8_6,samp9_6,samp10_6,samp11_6,samp12_6,samp13_6,samp14_6,samp15_6,samp16_6,samp17_6,samp18_6,samp19_6,samp20_6,samp21_6,samp22_6,samp23_6,samp24_6,samp25_6,samp1_5,samp2_5,samp3_5,samp4_5,samp5_5,samp6_5,samp7_5,samp8_5,samp9_5,samp10_5,samp11_5,samp12_5,samp13_5,samp14_5,samp15_5,samp16_5,samp17_5,samp18_5,samp19_5,samp20_5,samp21_5,samp22_5,samp23_5,samp24_5,samp25_5,samp1_4,samp2_4,samp3_4,samp4_4,samp5_4,samp6_4,samp7_4,samp8_4,samp9_4,samp10_4,samp11_4,samp12_4,samp13_4,samp14_4,samp15_4,samp16_4,samp17_4,samp18_4,samp19_4,samp20_4,samp21_4,samp22_4,samp23_4,samp24_4,samp25_4,samp1_3,samp2_3,samp3_3,samp4_3,samp5_3,samp6_3,samp7_3,samp8_3,samp9_3,samp10_3,samp11_3,samp12_3,samp13_3,samp14_3,samp15_3,samp16_3,samp17_3,samp18_3,samp19_3,samp20_3,samp21_3,samp22_3,samp23_3,samp24_3,samp25_3,samp1_2,samp2_2,samp3_2,samp4_2,samp5_2,samp6_2,samp7_2,samp8_2,samp9_2,samp10_2,samp11_2,samp12_2,samp13_2,samp14_2,samp15_2,samp16_2,samp17_2,samp18_2,samp19_2,samp20_2,samp21_2,samp22_2,samp23_2,samp24_2,samp25_2,samp1_1,samp2_1,samp3_1,samp4_1,samp5_1,samp6_1,samp7_1,samp8_1,samp9_1,samp10_1,samp11_1,samp12_1,samp13_1,samp14_1,samp15_1,samp16_1,samp17_1,samp18_1,samp19_1,samp20_1,samp21_1,samp22_1,samp23_1,samp24_1,samp25_1
11,NC1,11,0.0075,0.50165,0.499475,0.489025,0.49685,0.49295,0.50055,0.507325,0.497475,0.499375,0.49425,0.489275,0.497575,0.492825,0.50895,0.5085,0.49365,0.494875,0.506225,0.50405,0.503375,0.49755,0.509275,0.503825,0.509225,0.505625,0.520525,0.508925,0.504775,0.500825,0.497475,0.500125,0.50765,0.514,0.502675,0.504875,0.507825,0.493625,0.4918,0.500475,0.499825,0.49475,0.510525,0.509375,0.52135,0.505575,0.498525,0.511,0.506975,0.5024,0.518575,0.600725,0.5651,0.555875,0.538725,0.5504,0.5722,0.54995,0.548,0.54095,0.548125,0.54725,0.543975,0.535025,0.54285,0.55745,0.538,0.5375,0.559025,0.561925,0.56845,0.546125,0.537625,0.54945,0.566675,0.58365,NA,0.984775,0.9166,0.842375,0.807675,0.99825,0.871375,0.79575,0.74505,0.7998,0.912725,0.80105,0.743975,0.77235,0.8569,0.82635,0.7625,0.781275,0.864675,0.9606,0.78875,0.827675,0.879575,0.973525,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
12,NC1,12,0.01,0.484875,0.487575,0.49535,0.49115,0.5013,0.493725,0.48765,0.485925,0.49445,0.497775,0.4855,0.488925,0.50075,0.501625,0.5075,0.4894,0.494725,0.50535,0.501225,0.5,0.49775,0.496575,0.5046,0.5072,0.505525,0.494575,0.49455,0.4846,0.4929,0.50155,0.48725,0.49095,0.498475,0.5019,0.50395,0.494575,0.50035,0.4927,0.507275,0.5143,0.493025,0.50015,0.50325,0.505375,0.513675,0.509925,0.50705,0.505725,0.50425,0.5047,0.5386,0.5316,0.523,0.513325,0.5197,0.528875,0.5082,0.507975,0.514375,0.51945,0.51805,0.5097,0.518,0.524975,0.531125,0.52215,0.510775,0.525025,0.5274,0.5519,0.511375,0.5203,0.5301,0.54305,0.550525,NA,0.992025,0.884375,0.790825,0.77315,0.990725,0.832925,0.753475,0.693475,0.756775,0.875025,0.741825,0.689575,0.736925,0.825725,0.786925,0.70215,0.732425,0.836775,0.953625,0.75435,0.77355,0.829825,0.943875,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
13,NC1,13,0.0125,0.473975,0.4815,0.4838,0.4899,0.486075,0.4778,0.4788,0.488375,0.497525,0.494375,0.482525,0.48235,0.49495,0.516325,0.507875,0.489975,0.490375,0.501575,0.513575,0.5177,0.49755,0.50615,0.51745,0.513675,0.51605,0.4775,0.481,0.47865,0.497875,0.482025,0.481875,0.477775,0.4898,0.49885,0.503525,0.4736,0.4822,0.493775,0.515,0.5086,0.4872,0.491925,0.51025,0.50815,0.51195,0.49745,0.5004,0.523425,0.5094,0.5115,0.50525,0.500325,0.49865,0.4949,0.49135,0.497575,0.5014,0.4964,0.500125,0.517625,0.4856,0.496975,0.500575,0.52115,0.519825,0.50585,0.508,0.514675,0.5176,0.527625,0.503525,0.5184,0.534525,0.525525,0.528675,NA,0.9803,0.84955,0.74445,0.71395,0.95755,0.782375,0.7074,0.65165,0.71465,0.8388,0.7035,0.64885,0.6895,0.80155,0.733375,0.6519,0.694625,0.7842,0.9409,0.69755,0.742875,0.808125,0.940975,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
14,NC1,14,0.015,0.46815,0.46095,0.47385,0.4652,0.4968,0.469275,0.4782,0.47595,0.499275,0.4915,0.47565,0.486575,0.50145,0.516175,0.516675,0.483325,0.4993,0.5127,0.508825,0.50985,0.4977,0.515075,0.51505,0.51905,0.5201,0.4551,0.466775,0.472175,0.481025,0.493125,0.463275,0.475475,0.475675,0.4973,0.515125,0.466575,0.477675,0.50355,0.51535,0.517525,0.482925,0.495775,0.51575,0.517225,0.520775,0.499375,0.525075,0.514375,0.521225,0.5337,0.47545,0.4798,0.482825,0.48175,0.488675,0.47855,0.47905,0.48475,0.48855,0.5153,0.480225,0.480175,0.496375,0.5137,0.5106,0.485425,0.506525,0.5126,0.52385,0.52875,0.4959,0.520975,0.524475,0.53345,0.52825,NA,0.942825,0.80585,0.709575,0.67515,0.92675,0.7427,0.6603,0.619075,0.7084,0.792925,0.6621,0.610525,0.6678,0.77185,0.707275,0.623125,0.66995,0.7707,0.9282,0.6732,0.71035,0.784675,0.939175,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
15,NC1,15,0.0175,0.439,0.455975,0.461925,0.471325,0.479475,0.458025,0.4568,0.47605,0.48625,0.515475,0.46425,0.47005,0.49395,0.51775,0.53225,0.486925,0.4901,0.5217,0.52405,0.521525,0.4739,0.4931,0.52665,0.525075,0.529675,0.443375,0.45255,0.45805,0.476325,0.48195,0.454575,0.456525,0.480475,0.5021,0.515825,0.462125,0.467825,0.499175,0.527275,0.5167,0.464,0.497175,0.5112,0.515025,0.525025,0.49095,0.517975,0.5288,0.538825,0.540425,0.454975,0.452625,0.463875,0.4801,0.4753,0.4645,0.469875,0.483575,0.4897,0.52465,0.4652,0.4704,0.4951,0.51165,0.5223,0.466,0.500825,0.5187,0.5202,0.54065,0.487725,0.518375,0.529075,0.539425,0.5383,NA,0.900575,0.749025,0.6617,0.643,0.893175,0.703825,0.628925,0.5919,0.676125,0.7467,0.621875,0.5768,0.65375,0.758525,0.670825,0.5991,0.646175,0.752525,0.933025,0.63705,0.689675,0.76355,0.9337,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
16,NC1,16,0.02,0.420025,0.431975,0.44755,0.4611,0.466925,0.42865,0.450725,0.468825,0.484875,0.495075,0.44925,0.4682,0.48935,0.530075,0.5313,0.4783,0.49945,0.520675,0.54875,0.540175,0.490925,0.5114,0.527,0.5508,0.56835,0.418475,0.422175,0.448375,0.459825,0.4783,0.4456,0.448425,0.468075,0.486325,0.5007,0.45395,0.455,0.49615,0.52075,0.53955,0.4701,0.4918,0.5147,0.545025,0.5468,0.494725,0.515925,0.532725,0.550025,0.56115,0.418375,0.42765,0.445275,0.46205,0.4712,0.441175,0.448075,0.46595,0.490575,0.51235,0.448475,0.46775,0.4833,0.525075,0.534075,0.4681,0.497975,0.52145,0.543725,0.554525,0.494925,0.5282,0.53025,0.562825,0.569675,NA,0.886875,0.71085,0.631525,0.616825,0.85095,0.662425,0.598475,0.5656,0.649675,0.727025,0.5866,0.56135,0.62005,0.733025,0.629025,0.576525,0.6258,0.744475,0.93035,0.601925,0.676275,0.760675,0.921425,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
17,NC1,17,0.025,0.39245,0.387975,0.398025,0.43725,0.455175,0.38735,0.40655,0.4447,0.481075,0.5067,0.4093,0.443975,0.494975,0.526675,0.542725,0.46245,0.4924,0.541775,0.56505,0.571225,0.479725,0.532725,0.5611,0.579,0.591275,0.3875,0.394725,0.4103,0.435925,0.45705,0.39345,0.4047,0.437825,0.4825,0.510225,0.420525,0.445825,0.4977,0.535875,0.558975,0.444325,0.48685,0.5446,0.568,0.5642,0.474875,0.5325,0.562275,0.579275,0.589825,0.37705,0.39545,0.411075,0.435225,0.464875,0.393075,0.418925,0.442,0.4864,0.519625,0.4023,0.4442,0.472475,0.5379,0.55255,0.453525,0.497325,0.542475,0.5712,0.5816,0.485275,0.53795,0.556475,0.59165,0.596075,NA,0.7494,0.624925,0.555,0.5518,0.768,0.571525,0.5299,0.53455,0.6154,0.622925,0.5218,0.5174,0.6051,0.696075,0.560875,0.540125,0.599,0.7069,0.9032,0.558775,0.642325,0.71325,0.896,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18,NC1,18,0.03,0.323,0.3391,0.368075,0.411725,0.4377,0.355925,0.366575,0.4208,0.472775,0.5048,0.388525,0.417125,0.496625,0.554475,0.5708,0.43265,0.489825,0.55195,0.596275,0.617,0.47965,0.533375,0.583975,0.61985,0.632875,0.3217,0.3342,0.361475,0.40595,0.44115,0.34145,0.3738,0.420325,0.484525,0.5196,0.381625,0.4217,0.47785,0.556575,0.584875,0.427,0.487775,0.5476,0.60325,0.624675,0.48035,0.53695,0.590225,0.620025,0.63815,0.311875,0.34375,0.3639,0.40925,0.4422,0.345675,0.371525,0.424875,0.492575,0.5385,0.385225,0.427175,0.476175,0.5592,0.5911,0.42275,0.503325,0.5617,0.6059,0.6224,0.4764,0.54295,0.5964,0.626,0.649275,NA,0.6675,0.5343,0.492625,0.512625,0.685575,0.50575,0.47035,0.52105,0.6111,0.554325,0.468075,0.48745,0.60235,0.697725,0.496925,0.52285,0.60465,0.7048,0.89285,0.521,0.614775,0.70745,0.909175,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
19,NC1,19,0.035,0.25525,0.277975,0.314425,0.3771,0.436375,0.29005,0.327675,0.39565,0.479625,0.510275,0.32945,0.393725,0.48765,0.57555,0.59765,0.426075,0.478575,0.574325,0.627775,0.64965,0.4735,0.5329,0.6162,0.662125,0.67215,0.257125,0.280475,0.3165,0.379725,0.42365,0.288775,0.33605,0.38525,0.477375,0.521575,0.34555,0.3903,0.48175,0.575425,0.61225,0.4148,0.4877,0.570675,0.61905,0.655825,0.470025,0.551875,0.61265,0.664925,0.675825,0.250725,0.274125,0.317325,0.39285,0.41995,0.28275,0.3411,0.394325,0.486875,0.54645,0.334825,0.38535,0.4704,0.587675,0.6182,0.411625,0.49275,0.583075,0.62735,0.665375,0.4639,0.57415,0.625275,0.6628,0.684675,NA,0.550975,0.45865,0.4454,0.459425,0.54675,0.425125,0.4233,0.505925,0.6132,0.445125,0.420525,0.479325,0.59515,0.703925,0.455425,0.509825,0.6027,0.701675,0.90165,0.50505,0.6233,0.716175,0.90215,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20,NC1,20,0.04,0.207975,0.22105,0.27665,0.356875,0.40185,0.25525,0.2909,0.36215,0.4687,0.507725,0.312775,0.370925,0.475475,0.597075,0.6191,0.394825,0.4866,0.593525,0.672875,0.7027,0.453425,0.5459,0.641425,0.70815,0.748025,0.20835,0.215925,0.279825,0.3429,0.4036,0.254125,0.29405,0.36565,0.4609,0.52885,0.3006,0.373,0.47965,0.587175,0.6242,0.37885,0.478375,0.59705,0.672175,0.712375,0.449375,0.5722,0.650325,0.705925,0.759875,0.196825,0.22875,0.27435,0.344725,0.4026,0.252175,0.299475,0.36585,0.478525,0.549,0.2956,0.365825,0.462575,0.598475,0.625675,0.373675,0.50055,0.5997,0.68965,0.718425,0.446625,0.586875,0.6453,0.727025,0.76475,NA,0.47175,0.3905,0.3958,0.431325,0.471125,0.367825,0.38995,0.482425,0.600525,0.37755,0.388975,0.45625,0.608575,0.680625,0.388425,0.508125,0.616475,0.737,0.895375,0.4701,0.641325,0.717725,0.8922,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
